scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_type,agent_2_type,fixed_strategy_2,metric_name,first_third_metric,last_third_metric,delta_metric,first_third_payoff_1,last_third_payoff_1,delta_payoff_1,simple_adaptation_lag_proxy
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,304,20260433,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,305,20260434,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,306,20260435,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,307,20260436,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,308,20260437,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,309,20260438,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,310,20260439,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,311,20260440,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,312,20260441,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,313,20260442,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,314,20260443,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,315,20260444,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,316,20260445,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,317,20260446,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,318,20260447,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,319,20260448,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,320,20260449,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,321,20260430,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,322,20260431,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,323,20260432,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,324,20260433,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,325,20260434,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,326,20260435,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,327,20260436,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,328,20260437,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,329,20260438,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,330,20260439,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,331,20260440,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,332,20260441,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,333,20260442,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,334,20260443,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,335,20260444,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,336,20260445,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,337,20260446,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,338,20260447,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,339,20260448,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,Battle of Sexes,paper,340,20260449,rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,341,20260430,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,342,20260431,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,343,20260432,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,344,20260433,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,345,20260434,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,346,20260435,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,347,20260436,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,348,20260437,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,349,20260438,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,350,20260439,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,351,20260440,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,352,20260441,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,353,20260442,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,354,20260443,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,355,20260444,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,356,20260445,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,357,20260446,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,358,20260447,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,359,20260448,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Battle of Sexes,paper,360,20260449,rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,361,20260430,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,362,20260431,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,363,20260432,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,364,20260433,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,365,20260434,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,366,20260435,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,367,20260436,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,368,20260437,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,369,20260438,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,370,20260439,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,371,20260440,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,372,20260441,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,373,20260442,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,374,20260443,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,375,20260444,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,376,20260445,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,377,20260446,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,378,20260447,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,379,20260448,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,380,20260449,emotional_rational,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,381,20260430,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,382,20260431,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,383,20260432,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,384,20260433,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,385,20260434,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,386,20260435,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,387,20260436,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,388,20260437,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,389,20260438,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,390,20260439,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,391,20260440,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,392,20260441,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,393,20260442,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,394,20260443,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,395,20260444,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,396,20260445,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,397,20260446,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,398,20260447,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,399,20260448,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,400,20260449,emotional_rational,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,401,20260430,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,402,20260431,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,403,20260432,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,404,20260433,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,405,20260434,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,406,20260435,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,407,20260436,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,408,20260437,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,409,20260438,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,410,20260439,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,411,20260440,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,412,20260441,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,413,20260442,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
